FILE	FILE_SIZE_BYTES	RECON_COUNT
../../TreeLifeData/COG2165.newick	1217	0
../../TreeLifeData/COG5323.newick	1042	0
../../TreeLifeData/COG4318.newick	1110	0
../../TreeLifeData/COG3251.newick	1181	0
../../TreeLifeData/COG4288.newick	1042	0
../../TreeLifeData/COG3731.newick	1141	0
../../TreeLifeData/COG3685.newick	1524	0
../../TreeLifeData/COG3740.newick	1316	0
../../TreeLifeData/COG3570.newick	1074	0
../../TreeLifeData/COG5494.newick	1024	0
../../TreeLifeData/COG3237.newick	1674	0
../../TreeLifeData/COG5647.newick	1646	0
../../TreeLifeData/COG0211.newick	2509	0
../../TreeLifeData/COG1692.newick	1510	0
../../TreeLifeData/COG0011.newick	1416	0
../../TreeLifeData/COG2358.newick	1599	0
../../TreeLifeData/COG4239.newick	1359	0
../../TreeLifeData/COG4558.newick	1236	0
../../TreeLifeData/COG4088.newick	1154	0
../../TreeLifeData/COG1101.newick	1266	0
../../TreeLifeData/COG3436.newick	2657	0
../../TreeLifeData/COG5196.newick	1391	0
../../TreeLifeData/COG0657.newick	5237	0
../../TreeLifeData/COG2421.newick	1406	0
../../TreeLifeData/COG3676.newick	1027	0
../../TreeLifeData/COG1298.newick	1781	0
../../TreeLifeData/COG1764.newick	2224	0
../../TreeLifeData/COG0702.newick	1027	0
../../TreeLifeData/COG4644.newick	1074	0
../../TreeLifeData/COG3234.newick	1090	0
../../TreeLifeData/COG1260.newick	1505	0
../../TreeLifeData/COG2088.newick	1191	0
../../TreeLifeData/COG4821.newick	1070	0
../../TreeLifeData/COG4577.newick	1831	0
../../TreeLifeData/COG1832.newick	1645	0
../../TreeLifeData/COG3195.newick	1289	0
../../TreeLifeData/COG4259.newick	1057	0
../../TreeLifeData/COG4816.newick	1125	0
../../TreeLifeData/COG2220.newick	3028	0
../../TreeLifeData/COG3363.newick	1037	0
../../TreeLifeData/COG0058.newick	2236	0
../../TreeLifeData/COG4553.newick	1164	0
../../TreeLifeData/COG4093.newick	1074	0
../../TreeLifeData/COG3565.newick	1057	0
../../TreeLifeData/COG5486.newick	1057	0
../../TreeLifeData/COG5425.newick	1129	0
../../TreeLifeData/COG1385.newick	2392	0
../../TreeLifeData/COG4476.newick	1119	0
../../TreeLifeData/COG4551.newick	1074	0
../../TreeLifeData/COG4334.newick	1054	0
../../TreeLifeData/COG3765.newick	1165	0
../../TreeLifeData/COG1439.newick	1338	0
../../TreeLifeData/COG3031.newick	1109	0
../../TreeLifeData/COG2274.newick	2383	0
../../TreeLifeData/COG4454.newick	1236	0
../../TreeLifeData/COG0604.newick	1038	0
../../TreeLifeData/COG0156.newick	3867	0
../../TreeLifeData/COG3781.newick	1217	0
../../TreeLifeData/COG1794.newick	1559	0
../../TreeLifeData/COG4947.newick	1026	0
../../TreeLifeData/COG4650.newick	1092	0
../../TreeLifeData/COG1526.newick	1738	0
../../TreeLifeData/COG3265.newick	1414	0
../../TreeLifeData/COG1290.newick	1826	0
../../TreeLifeData/COG0394.newick	3161	0
../../TreeLifeData/COG2946.newick	1141	0
../../TreeLifeData/COG4292.newick	1109	0
../../TreeLifeData/COG4063.newick	1068	0
../../TreeLifeData/COG5553.newick	1073	0
../../TreeLifeData/COG3324.newick	1823	0
../../TreeLifeData/COG4756.newick	1051	0
../../TreeLifeData/COG2850.newick	1236	0
../../TreeLifeData/COG4710.newick	1026	0
../../TreeLifeData/COG2935.newick	1394	0
../../TreeLifeData/COG0446.newick	1197	0
../../TreeLifeData/COG3711.newick	1806	0
../../TreeLifeData/COG0757.newick	1919	0
../../TreeLifeData/COG2981.newick	1255	0
../../TreeLifeData/COG4964.newick	1449	0
../../TreeLifeData/COG4908.newick	1039	0
../../TreeLifeData/COG4565.newick	1392	0
../../TreeLifeData/COG3777.newick	1073	0
../../TreeLifeData/COG2078.newick	1546	0
../../TreeLifeData/COG5566.newick	1111	0
../../TreeLifeData/COG1732.newick	1719	0
../../TreeLifeData/COG2860.newick	1835	0
../../TreeLifeData/COG1865.newick	1365	0
../../TreeLifeData/COG5248.newick	1103	0
../../TreeLifeData/COG4401.newick	1197	0
../../TreeLifeData/COG4989.newick	1263	0
../../TreeLifeData/COG2096.newick	1735	0
../../TreeLifeData/COG2427.newick	1335	0
../../TreeLifeData/COG5412.newick	1121	0
../../TreeLifeData/COG1173.newick	7106	0
../../TreeLifeData/COG3370.newick	1066	0
../../TreeLifeData/COG3756.newick	1074	0
../../TreeLifeData/COG0861.newick	3165	0
../../TreeLifeData/COG4920.newick	1024	0
../../TreeLifeData/COG1663.newick	1766	0
../../TreeLifeData/COG4214.newick	1360	0
../../TreeLifeData/COG1873.newick	1387	0
../../TreeLifeData/COG1513.newick	1146	0
../../TreeLifeData/COG3232.newick	1235	0
../../TreeLifeData/COG5428.newick	1068	0
../../TreeLifeData/COG4009.newick	1024	0
../../TreeLifeData/COG0500.newick	22959	0
../../TreeLifeData/COG1779.newick	1171	0
../../TreeLifeData/COG1728.newick	1089	0
../../TreeLifeData/COG4677.newick	2091	0
../../TreeLifeData/COG3098.newick	1128	0
../../TreeLifeData/COG2804.newick	2666	0
../../TreeLifeData/COG1051.newick	1010	0
../../TreeLifeData/COG1820.newick	2057	0
../../TreeLifeData/COG0039.newick	1205	0
../../TreeLifeData/COG0639.newick	7320	0
../../TreeLifeData/COG1445.newick	2035	0
../../TreeLifeData/COG4898.newick	1039	0
../../TreeLifeData/COG3919.newick	1040	0
../../TreeLifeData/COG0373.newick	2109	0
../../TreeLifeData/COG3770.newick	1182	0
../../TreeLifeData/COG0727.newick	1111	0
../../TreeLifeData/COG3140.newick	1074	0
../../TreeLifeData/COG4240.newick	1127	0
../../TreeLifeData/COG4301.newick	1217	0
../../TreeLifeData/COG2151.newick	1965	0
../../TreeLifeData/COG0610.newick	1719	0
../../TreeLifeData/COG3946.newick	1074	0
../../TreeLifeData/COG3484.newick	1110	0
../../TreeLifeData/COG3161.newick	1302	0
../../TreeLifeData/COG1052.newick	3493	0
../../TreeLifeData/COG1708.newick	2332	0
../../TreeLifeData/COG5208.newick	1274	0
../../TreeLifeData/COG4536.newick	1270	0
../../TreeLifeData/COG3064.newick	1163	0
../../TreeLifeData/COG2461.newick	1120	0
../../TreeLifeData/COG3366.newick	1170	0
../../TreeLifeData/COG3180.newick	1235	0
../../TreeLifeData/COG1142.newick	1656	0
../../TreeLifeData/COG0187.newick	3708	0
../../TreeLifeData/COG3799.newick	1054	0
../../TreeLifeData/COG0008.newick	4054	0
../../TreeLifeData/COG5180.newick	1052	0
../../TreeLifeData/COG2308.newick	1433	0
../../TreeLifeData/COG3614.newick	1057	0
../../TreeLifeData/COG0163.newick	2071	0
